Algoritmo,Iteraciones,Largo del Camino (km),Velocidad Promedio (km/h),Tiempo de Viaje (min),Tiempo Total (s)
dijkstra,4091,10.379394000000001,52.64957264957265,11.828465240259742,0.060417890548706055
a_star,2614,10.379394000000001,52.64957264957265,11.828465240259742,0.04732799530029297
dijkstra,1627,3.6996459999999995,40.0,5.549468999999999,0.030601024627685547
a_star,478,3.7170389999999998,40.0,5.5755585,0.019899606704711914
dijkstra,4364,10.646552,40.0,15.969828,0.060804128646850586
a_star,1266,10.847961999999997,40.0,16.271942999999997,0.0293734073638916
dijkstra,1199,3.775341,42.56410256410256,5.321866228915663,0.02695322036743164
a_star,305,3.771874,42.0,5.3883914285714285,0.01838994026184082
dijkstra,3598,5.9419260000000005,46.52173913043478,7.663418579439253,0.05280756950378418
a_star,1469,5.9419260000000005,46.52173913043478,7.663418579439253,0.04427909851074219
dijkstra,1912,6.2993340000000035,55.476190476190474,6.8130135965665275,0.03696703910827637
a_star,867,6.236214000000003,54.35294117647059,6.884132337662342,0.024916410446166992
dijkstra,1003,1.923565,40.0,2.8853475,0.026200056076049805
a_star,151,1.923565,40.0,2.8853475,0.016109704971313477
dijkstra,1882,8.408528000000002,56.73913043478261,8.891776735632186,0.03333163261413574
a_star,600,8.408528000000002,56.73913043478261,8.891776735632186,0.023996353149414062
dijkstra,1159,2.2495610000000004,40.0,3.3743415000000008,0.02562999725341797
a_star,231,2.2495610000000004,40.0,3.3743415000000008,0.018915414810180664
dijkstra,3731,6.4260399999999995,46.0,8.381791304347825,0.0561983585357666
a_star,1227,6.4260399999999995,46.0,8.381791304347825,0.031237363815307617
dijkstra,435,1.7327190000000001,40.0,2.5990785,0.01838397979736328
a_star,87,1.7327190000000001,40.0,2.5990785,0.015416383743286133
dijkstra,239,0.949327,40.0,1.4239905000000002,0.01810169219970703
a_star,55,1.1278650000000001,40.0,1.6917975000000003,0.01589822769165039
dijkstra,3157,10.398529000000002,45.943396226415096,13.580009125256675,0.047297000885009766
a_star,2252,10.187685000000002,45.32710280373832,13.485554164948455,0.043001413345336914
dijkstra,2012,5.897951000000002,56.71232876712329,6.2398612028985525,0.03626847267150879
a_star,637,5.897951000000002,56.71232876712329,6.2398612028985525,0.02501964569091797
dijkstra,3910,10.63253199999999,48.656716417910445,13.111281791411033,0.060120344161987305
a_star,2871,10.453192999999997,46.015037593984964,13.630143813725486,0.04965543746948242
dijkstra,755,2.2604490000000004,49.411764705882355,2.744830928571429,0.024324655532836914
a_star,62,2.2604490000000004,49.411764705882355,2.744830928571429,0.015900373458862305
dijkstra,1053,2.06759,40.0,3.101385,0.02338719367980957
a_star,65,2.06759,40.0,3.101385,0.018021106719970703
dijkstra,816,1.9526649999999997,42.285714285714285,2.7706733108108104,0.022176504135131836
a_star,238,1.8960400000000002,41.42857142857143,2.7459889655172414,0.017984867095947266
dijkstra,1398,4.060187999999999,40.0,6.090281999999998,0.029998302459716797
a_star,315,4.060187999999999,40.0,6.090281999999998,0.01946425437927246
dijkstra,23,0.413159,40.0,0.6197385000000001,0.01509547233581543
a_star,8,0.413159,40.0,0.6197385000000001,0.014006376266479492
dijkstra,66,0.48846200000000006,40.0,0.732693,0.014312744140625
a_star,20,0.48846200000000006,40.0,0.732693,0.016433238983154297
dijkstra,2469,14.372197000000002,54.583333333333336,15.79844555725191,0.04042506217956543
a_star,493,14.372197000000002,54.583333333333336,15.79844555725191,0.01963067054748535
dijkstra,1428,2.4433939999999996,40.0,3.6650909999999994,0.028900623321533203
a_star,357,2.4433939999999996,40.0,3.6650909999999994,0.022000551223754883
dijkstra,4222,8.827284000000002,41.904761904761905,12.639065727272731,0.05865645408630371
a_star,1831,8.796465000000001,41.44578313253012,12.734417354651166,0.035353899002075195
dijkstra,3612,8.178477999999997,44.5,11.027161348314602,0.05441141128540039
a_star,1526,8.091262999999996,42.38095238095238,11.455046494382017,0.03237605094909668
dijkstra,4269,11.132000000000005,41.98019801980198,15.910358490566045,0.05885004997253418
a_star,2355,11.043334000000005,40.24096385542169,16.465809377245513,0.043199777603149414
dijkstra,1577,3.2484849999999996,40.0,4.8727275,0.03406071662902832
a_star,27,3.2484849999999996,40.0,4.8727275,0.01689887046813965
dijkstra,1730,5.894524000000001,42.857142857142854,8.252333600000004,0.03139781951904297
a_star,546,5.7081940000000015,41.016949152542374,8.350002793388432,0.022099971771240234
dijkstra,3412,7.123252999999995,44.61538461538461,9.579547137931028,0.050597429275512695
a_star,1443,6.965720999999996,42.073170731707314,9.93372386086956,0.030998706817626953
dijkstra,2870,7.630049999999999,51.111111111111114,8.957015217391303,0.04282212257385254
a_star,1532,7.630049999999999,51.111111111111114,8.957015217391303,0.03401613235473633
dijkstra,4115,10.448085999999998,46.12903225806452,13.589818153846151,0.05627608299255371
a_star,3598,10.353981999999997,45.714285714285715,13.589601374999996,0.058229684829711914
dijkstra,3653,6.502478999999999,42.04545454545455,9.279213275675675,0.06183147430419922
a_star,1580,6.401212999999999,40.689655172413794,9.43907679661017,0.03645515441894531
dijkstra,2697,6.406771000000002,47.526881720430104,8.088186013574663,0.04445695877075195
a_star,1198,6.406771000000002,47.526881720430104,8.088186013574663,0.02957296371459961
dijkstra,650,1.531729,41.05263157894737,2.2386808461538457,0.021398544311523438
a_star,116,1.531729,41.05263157894737,2.2386808461538457,0.015271663665771484
dijkstra,3479,5.122255999999999,42.53521126760563,7.225433960264899,0.05313301086425781
a_star,854,4.848948999999999,40.65573770491803,7.156110217741935,0.026193857192993164
dijkstra,538,1.6276789999999999,40.0,2.4415185,0.020591020584106445
a_star,209,1.6276789999999999,40.0,2.4415185,0.0220181941986084
dijkstra,566,1.361225,40.0,2.0418374999999997,0.021983623504638672
a_star,142,1.361225,40.0,2.0418374999999997,0.019085168838500977
dijkstra,3662,10.244169999999995,51.42857142857143,11.95153166666666,0.05633902549743652
a_star,2457,10.218480999999992,51.26984126984127,11.958470024767792,0.05200386047363281
dijkstra,151,0.7714290000000001,40.0,1.1571435,0.018976211547851562
a_star,25,0.7714290000000001,40.0,1.1571435,0.015001058578491211
dijkstra,3879,21.171854000000003,40.50420168067227,31.36245592531121,0.05802583694458008
a_star,1885,21.473232000000003,40.65217391304348,31.693112470588243,0.04097485542297363
dijkstra,3919,8.684021999999999,49.34782608695652,10.558546572687224,0.057105064392089844
a_star,2490,8.589917999999997,48.723404255319146,10.577977624454146,0.04689311981201172
dijkstra,3403,11.216021,44.796747967479675,15.022547183303086,0.06272745132446289
a_star,2442,11.005176999999998,44.274193548387096,14.914119650273221,0.04424762725830078
dijkstra,3714,11.991784999999995,49.92248062015504,14.412486940993782,0.05291748046875
a_star,1879,11.884455999999995,49.69230769230769,14.34965275541795,0.03953075408935547
dijkstra,1588,3.0304980000000006,41.62162162162162,4.368639974025975,0.029753684997558594
a_star,400,2.936394000000001,40.51282051282051,4.348836683544305,0.019892215728759766
dijkstra,283,0.863676,40.0,1.295514,0.01811051368713379
a_star,27,0.863676,40.0,1.295514,0.014315366744995117
dijkstra,574,1.911741,40.0,2.8676114999999998,0.02112579345703125
a_star,138,1.911741,40.0,2.8676114999999998,0.019106626510620117
dijkstra,3479,5.851547999999999,42.08955223880597,8.341568425531912,0.04926562309265137
a_star,1239,5.73273,40.88235294117647,8.413503021582734,0.02900242805480957
dijkstra,2168,4.241568,49.57446808510638,5.133571570815451,0.03509044647216797
a_star,235,4.241568,49.57446808510638,5.133571570815451,0.017098426818847656
dijkstra,1602,3.041323999999999,40.0,4.561985999999998,0.031899213790893555
a_star,272,3.041323999999999,40.0,4.561985999999998,0.018392562866210938
dijkstra,2726,4.326717,40.0,6.4900755000000006,0.041707515716552734
a_star,833,4.351725,40.0,6.5275875,0.024898767471313477
dijkstra,1378,2.589692,40.0,3.884538,0.02722787857055664
a_star,377,2.589692,40.0,3.884538,0.018999576568603516
dijkstra,4232,12.453406999999991,50.526315789473685,14.78842081249999,0.05679750442504883
a_star,3658,12.251995999999995,49.55882352941177,14.833277056379815,0.05633187294006348
dijkstra,3830,9.251643999999995,46.4,11.963332758620684,0.05121755599975586
a_star,1874,9.251643999999995,46.4,11.963332758620684,0.03546595573425293
dijkstra,290,1.3996549999999999,42.10526315789474,1.9945083749999994,0.017386436462402344
a_star,22,1.3631689999999999,40.0,2.0447534999999997,0.014414072036743164
dijkstra,382,1.204656,40.0,1.806984,0.018441200256347656
a_star,97,1.204656,40.0,1.806984,0.015156745910644531
dijkstra,2206,8.281923999999998,40.0,12.422885999999998,0.03564953804016113
a_star,400,8.281923999999998,40.0,12.422885999999998,0.020003795623779297
dijkstra,967,2.227094,40.0,3.340641,0.023877620697021484
a_star,265,2.2288810000000003,40.0,3.3433215000000005,0.017000436782836914
dijkstra,3858,8.492713,40.833333333333336,12.479088489795918,0.052744388580322266
a_star,1835,8.492713,40.833333333333336,12.479088489795918,0.03711962699890137
dijkstra,410,2.364563,46.95652173913044,3.0213860555555554,0.017891883850097656
a_star,183,2.364563,46.95652173913044,3.0213860555555554,0.017401456832885742
dijkstra,2753,5.056291999999999,40.0,7.584437999999999,0.042008161544799805
a_star,522,5.0734070000000004,40.0,7.610110500000001,0.02087712287902832
dijkstra,1990,4.716870000000001,54.074074074074076,5.2337872602739735,0.03332042694091797
a_star,421,4.094197,41.886792452830186,5.864660567567568,0.019301414489746094
dijkstra,1081,3.2199190000000004,56.42857142857143,3.423711341772152,0.02447652816772461
a_star,410,3.0050590000000015,48.275862068965516,3.7348590428571447,0.01899886131286621
dijkstra,3224,6.0678670000000015,54.08450704225352,6.731539953125002,0.045859336853027344
a_star,1138,5.924811000000003,45.42168674698795,7.826408164456238,0.02647542953491211
dijkstra,2602,8.819028999999999,41.505376344086024,12.748751766839376,0.03981971740722656
a_star,1365,8.608184999999997,40.851063829787236,12.643271718749995,0.030495882034301758
dijkstra,3378,5.8825259999999995,43.4375,8.125503539568344,0.048160552978515625
a_star,1404,5.599771000000002,40.28169014084507,8.340917643356645,0.030538082122802734
dijkstra,523,1.3345679999999998,40.0,2.001852,0.01934814453125
a_star,99,1.3345679999999998,40.0,2.001852,0.015028953552246094
dijkstra,1920,4.636574,55.55555555555556,5.007499920000001,0.03249859809875488
a_star,710,4.614334,53.46938775510204,5.177916778625955,0.02305126190185547
dijkstra,4260,8.834614000000002,43.45679012345679,12.197790920454548,0.055976152420043945
a_star,1495,8.716333000000002,40.0,13.074499500000003,0.03149294853210449
dijkstra,139,1.6124309999999997,41.05263157894737,2.3566299230769228,0.01603245735168457
a_star,61,1.646425,41.111111111111114,2.4028905405405405,0.014477968215942383
dijkstra,2052,4.629575,40.816326530612244,6.805475250000001,0.03383994102478027
a_star,845,4.629575,40.816326530612244,6.805475250000001,0.024101734161376953
dijkstra,2165,7.821948000000001,40.0,11.732922000000002,0.035303354263305664
a_star,833,8.508194,40.0,12.762291,0.024051189422607422
dijkstra,3610,9.357203999999992,50.54545454545455,11.107472374100709,0.0487828254699707
a_star,2197,9.33151499999999,50.36363636363637,11.116967328519843,0.04056286811828613
dijkstra,1703,4.679988999999999,46.48148148148148,6.041101338645417,0.03210902214050293
a_star,795,4.862302000000001,40.0,7.293453000000001,0.025997400283813477
dijkstra,1170,2.4523070000000002,40.0,3.6784605000000004,0.029000520706176758
a_star,361,2.463174,40.0,3.6947609999999997,0.021279096603393555
dijkstra,4,0.126118,40.0,0.189177,0.01601862907409668
a_star,1,0.126118,40.0,0.189177,0.01600360870361328
dijkstra,778,4.744403,40.0,7.1166045,0.024719953536987305
a_star,105,4.744403,40.0,7.1166045,0.01813340187072754
dijkstra,1082,5.954599000000002,47.58620689655172,7.507972652173915,0.028461933135986328
a_star,502,5.413480000000002,44.166666666666664,7.354161509433965,0.022066593170166016
dijkstra,4113,11.162833000000003,46.7479674796748,14.327253485217394,0.05917692184448242
a_star,2482,10.412552000000005,41.007194244604314,15.235207663157905,0.04660320281982422
dijkstra,1795,3.964473,48.13953488372093,4.9412272173913045,0.0325007438659668
a_star,318,3.8863119999999998,40.0,5.829467999999999,0.019305944442749023
dijkstra,2540,5.502532,43.96825396825397,7.50887038267148,0.04179215431213379
a_star,434,5.159523,40.0,7.7392845,0.024723052978515625
dijkstra,1733,3.615858999999999,45.714285714285715,4.745814937499999,0.03662896156311035
a_star,790,3.5726369999999985,42.05128205128205,5.097543036585364,0.02546834945678711
dijkstra,1860,3.7339029999999998,45.714285714285715,4.900747687499999,0.03287982940673828
a_star,432,3.486059,40.0,5.2290885000000005,0.019806861877441406
dijkstra,3790,9.355056999999995,46.82170542635659,11.988102844370855,0.05490279197692871
a_star,2048,9.081749999999996,46.21848739495798,11.789762727272723,0.039992570877075195
dijkstra,2472,4.720120999999997,40.0,7.080181499999996,0.040990591049194336
a_star,562,4.720120999999997,40.0,7.080181499999996,0.0225374698638916
dijkstra,3493,11.194343000000002,51.61290322580645,13.013423737500002,0.049532175064086914
a_star,1883,10.597580999999998,45.196850393700785,14.068565717770033,0.03747892379760742
dijkstra,1953,4.481386,41.92307692307692,6.413726752293578,0.03390622138977051
a_star,844,4.4697369999999985,40.816326530612244,6.570513389999998,0.027629852294921875
dijkstra,4392,19.600879000000006,50.948905109489054,23.08298357879657,0.0587618350982666
a_star,4689,19.87593,46.554621848739494,25.616270794223826,0.06837725639343262
dijkstra,3053,8.621371,40.625,12.733101784615384,0.04538702964782715
a_star,749,8.621371,40.625,12.733101784615384,0.02484607696533203
dijkstra,1452,3.846684000000001,48.421052631578945,4.766543217391306,0.029438495635986328
a_star,453,3.5731510000000006,41.30434782608695,5.19047197894737,0.021214962005615234
dijkstra,4361,13.888753999999995,40.0,20.83313099999999,0.05972576141357422
a_star,2086,14.58118599999999,40.0,21.871778999999986,0.039730072021484375
dijkstra,2716,10.341825,67.08333333333333,9.249831055900621,0.042830705642700195
a_star,1373,10.341825,67.08333333333333,9.249831055900621,0.03192138671875
dijkstra,666,1.419912,40.0,2.129868,0.024342775344848633
a_star,99,1.419912,40.0,2.129868,0.01734185218811035
dijkstra,155,0.9570470000000001,40.0,1.4355705,0.01630115509033203
a_star,34,0.9570470000000001,40.0,1.4355705,0.017319679260253906
dijkstra,4209,8.615447999999999,42.10526315789474,12.277013399999998,0.06126809120178223
a_star,2202,8.423257000000001,41.23711340206186,12.255838935000002,0.043443918228149414
dijkstra,3526,5.307478999999999,41.016949152542374,7.763832917355369,0.050398826599121094
a_star,1418,5.213374999999998,40.32786885245902,7.756484756097558,0.03167986869812012
dijkstra,1769,4.305097000000001,56.44444444444444,4.576284212598426,0.03292202949523926
a_star,322,4.0485820000000015,53.20754716981132,4.565422255319151,0.01941227912902832
dijkstra,2161,4.102323000000001,44.8,5.494182589285717,0.03947043418884277
a_star,768,4.064691,41.77777777777778,5.837588138297872,0.02387547492980957
dijkstra,1098,2.9358139999999997,62.0,2.841110322580645,0.026082515716552734
a_star,310,2.937056,62.56410256410256,2.8166848524590162,0.02031850814819336
dijkstra,1942,5.238597999999998,45.46875,6.912789113402059,0.03540778160095215
a_star,721,5.232299000000001,40.0,7.848448500000002,0.024875879287719727
dijkstra,2137,5.557671999999998,41.81818181818182,7.9740511304347805,0.03588700294494629
a_star,1039,5.546131999999997,40.53333333333333,8.209734868421048,0.02676558494567871
dijkstra,485,1.2118870000000002,40.0,1.8178305000000001,0.019715547561645508
a_star,21,1.2118870000000002,40.0,1.8178305000000001,0.014737844467163086
dijkstra,87,0.593904,40.0,0.890856,0.015320062637329102
a_star,14,0.593904,40.0,0.890856,0.014837026596069336
dijkstra,3583,6.9210009999999995,40.0,10.3815015,0.05103015899658203
a_star,1799,6.9210009999999995,40.0,10.3815015,0.037020206451416016
dijkstra,616,1.7632599999999996,40.0,2.6448899999999993,0.020905494689941406
a_star,141,1.7632599999999996,40.0,2.6448899999999993,0.0167086124420166
dijkstra,3062,4.831804999999998,41.07142857142857,7.058636869565215,0.04794907569885254
a_star,1408,4.737700999999999,40.3448275862069,7.045811743589742,0.03164863586425781
dijkstra,363,1.034441,40.0,1.5516615,0.019397735595703125
a_star,49,1.0375040000000002,40.0,1.5562560000000003,0.01590704917907715
dijkstra,3732,6.8980479999999975,40.0,10.347071999999997,0.05944561958312988
a_star,298,6.8980479999999975,40.0,10.347071999999997,0.020460128784179688
dijkstra,3221,22.345397,40.618556701030926,33.00766764974619,0.06084108352661133
a_star,1873,22.251292999999997,40.2020202020202,33.20921618592964,0.041254520416259766
dijkstra,1430,3.0642429999999994,40.0,4.596364499999999,0.030046701431274414
a_star,379,3.0642429999999994,40.0,4.596364499999999,0.018613100051879883
dijkstra,4224,10.124627999999998,52.743362831858406,11.517613731543621,0.059296607971191406
a_star,1323,10.124627999999998,52.743362831858406,11.517613731543621,0.03500008583068848
dijkstra,2801,6.231314999999998,44.60526315789474,8.381945840707962,0.04441022872924805
a_star,1556,6.260430999999997,40.0,9.390646499999995,0.033606767654418945
dijkstra,3905,6.1809840000000005,40.0,9.271476,0.054474830627441406
a_star,1198,6.207959000000002,40.0,9.311938500000002,0.02843451499938965
dijkstra,758,3.8320799999999995,50.0,4.598495999999999,0.023015737533569336
a_star,340,3.404467,41.111111111111114,4.968681567567567,0.019787073135375977
dijkstra,884,3.3710880000000003,47.142857142857146,4.290475636363636,0.02362990379333496
a_star,363,3.3710880000000003,47.142857142857146,4.290475636363636,0.018687725067138672
dijkstra,3046,6.733124,50.0,8.0797488,0.04665207862854004
a_star,879,6.733124,50.0,8.0797488,0.02801656723022461
dijkstra,1358,3.562087,52.38095238095238,4.080208745454545,0.029086828231811523
a_star,497,3.3842000000000003,40.46511627906977,5.017951724137932,0.022893905639648438
dijkstra,2202,4.629522,46.79245283018868,5.936241919354838,0.03999829292297363
a_star,837,4.121086999999999,40.0,6.181630499999999,0.026999950408935547
dijkstra,4231,7.74983,40.0,11.624744999999999,0.060103416442871094
a_star,1769,7.74983,40.0,11.624744999999999,0.03420090675354004
dijkstra,1198,2.077609,40.0,3.1164134999999997,0.02712845802307129
a_star,247,2.077609,40.0,3.1164134999999997,0.017307758331298828
dijkstra,3296,7.8146140000000015,46.03448275862069,10.18533959550562,0.04770779609680176
a_star,1500,7.844960000000001,46.19469026548673,10.189430804597702,0.031960487365722656
dijkstra,3611,7.784118999999996,44.13793103448276,10.581536765624993,0.05092215538024902
a_star,2027,7.639306999999996,41.888888888888886,10.942243448275857,0.04100823402404785
dijkstra,2857,5.150083999999999,42.78481012658228,7.222307147928992,0.04364466667175293
a_star,999,5.0030839999999985,40.0,7.504625999999998,0.02663731575012207
dijkstra,3674,9.971705,43.76068376068376,13.67214240234375,0.05179309844970703
a_star,1722,9.447372000000007,40.0,14.171058000000011,0.03535819053649902
dijkstra,3159,7.017958000000002,43.97727272727273,9.57488843410853,0.045662879943847656
a_star,2227,6.937157000000003,41.630434782608695,9.998200167101832,0.04091644287109375
dijkstra,1006,3.4907089999999994,40.54054054054054,5.1662493199999995,0.025923490524291992
a_star,412,3.4907089999999994,40.54054054054054,5.1662493199999995,0.02109980583190918
dijkstra,3781,9.289527999999994,47.36842105263158,11.766735466666658,0.04973959922790527
a_star,1774,9.085332999999995,46.837606837606835,11.638510521897805,0.036008596420288086
dijkstra,4036,10.190739999999996,44.351851851851855,13.78622029227557,0.05285072326660156
a_star,2658,9.758142000000003,40.172413793103445,14.574392343347645,0.04362010955810547
dijkstra,2823,4.601748999999999,40.0,6.902623499999998,0.04279732704162598
a_star,1071,4.601748999999999,40.0,6.902623499999998,0.024939775466918945
dijkstra,3625,9.823370999999996,43.6283185840708,13.509625837728189,0.049468994140625
a_star,2610,9.440036000000003,40.166666666666664,14.101298589211623,0.042510271072387695
dijkstra,1113,1.9813330000000005,40.0,2.971999500000001,0.024039506912231445
a_star,211,1.9813330000000005,40.0,2.971999500000001,0.016999483108520508
dijkstra,3868,10.834781,65.0,10.001336307692307,0.051496267318725586
a_star,2196,10.834781,65.0,10.001336307692307,0.03735041618347168
dijkstra,2136,3.6264189999999994,40.0,5.4396284999999995,0.035710811614990234
a_star,572,3.6294819999999994,40.0,5.444222999999999,0.021673202514648438
dijkstra,3559,9.55388399999999,50.65573770491803,11.316250951456299,0.051955461502075195
a_star,2099,9.54953499999999,50.49180327868852,11.347824058441546,0.04327869415283203
dijkstra,642,1.719896,40.0,2.5798440000000005,0.02831125259399414
a_star,145,1.7258750000000005,40.0,2.588812500000001,0.017317771911621094
dijkstra,3904,7.085444000000002,42.4,10.02657169811321,0.05406451225280762
a_star,1913,6.885748000000001,40.90909090909091,10.099097066666669,0.036589860916137695
dijkstra,169,0.7280849999999999,40.0,1.0921274999999997,0.015961408615112305
a_star,14,0.7280849999999999,40.0,1.0921274999999997,0.01493072509765625
dijkstra,1738,5.586682999999999,49.333333333333336,6.794614459459458,0.03300070762634277
a_star,1011,5.121627999999998,40.60606060606061,7.567778686567161,0.02706289291381836
dijkstra,2846,12.922834,41.05263157894737,18.887218923076922,0.042983293533325195
a_star,465,12.929355000000001,41.21212121212121,18.823619779411768,0.021001815795898438
dijkstra,661,1.8102539999999996,40.0,2.7153809999999994,0.021997928619384766
a_star,132,1.8133169999999998,40.0,2.7199755,0.015999794006347656
dijkstra,4196,9.173249,40.0,13.7598735,0.05380964279174805
a_star,1654,9.173249,40.0,13.7598735,0.033685922622680664
dijkstra,2663,4.341989000000001,40.0,6.512983500000001,0.04003119468688965
a_star,1150,4.341989000000001,40.0,6.512983500000001,0.026049137115478516
dijkstra,898,3.3138970000000003,43.5,4.5708924137931035,0.0233914852142334
a_star,412,3.291741,40.0,4.9376115,0.01934361457824707
dijkstra,4030,7.728286000000001,40.0,11.592429000000001,0.0525517463684082
a_star,2055,7.728286000000001,40.0,11.592429000000001,0.039559125900268555
dijkstra,1240,2.907336,45.55555555555556,3.8291742439024388,0.02770066261291504
a_star,314,2.9038690000000003,44.86486486486486,3.883487457831326,0.018924951553344727
dijkstra,3907,6.2894239999999995,42.03389830508475,8.977645548387095,0.05420279502868652
a_star,1299,6.091805,40.65573770491803,8.990325120967743,0.028965234756469727
dijkstra,3487,7.195233,43.04347826086956,10.029718727272728,0.05063009262084961
a_star,1740,6.5643069999999994,40.2247191011236,9.791452340782122,0.035056352615356445
dijkstra,3321,7.404124000000001,45.056179775280896,9.85985590024938,0.050272226333618164
a_star,1934,7.410233999999996,44.787234042553195,9.92724934916864,0.04559469223022461
dijkstra,2414,3.8980790000000005,40.0,5.8471185000000006,0.04308915138244629
a_star,197,3.8980790000000005,40.0,5.8471185000000006,0.016466617584228516
dijkstra,2850,5.701726999999999,45.645161290322584,7.494849625441694,0.04321861267089844
a_star,954,5.701726999999999,45.645161290322584,7.494849625441694,0.028223037719726562
dijkstra,2381,8.196435000000001,42.22222222222222,11.647565526315791,0.03855776786804199
a_star,879,7.949104999999998,40.963855421686745,11.643100852941174,0.024769067764282227
dijkstra,1960,4.734381000000003,50.14492753623188,5.664837381502894,0.0354313850402832
a_star,567,4.734381000000003,50.14492753623188,5.664837381502894,0.022455930709838867
dijkstra,1147,3.737999,40.0,5.6069984999999996,0.026236295700073242
a_star,336,3.9264539999999997,40.0,5.8896809999999995,0.017783641815185547
dijkstra,1130,3.0167359999999994,56.666666666666664,3.1941910588235287,0.02658843994140625
a_star,486,2.899751,45.36585365853659,3.835154548387097,0.021317243576049805
dijkstra,4135,6.641573000000001,40.0,9.962359500000002,0.06237649917602539
a_star,1066,6.641573000000001,40.0,9.962359500000002,0.028505325317382812
dijkstra,1323,3.8789830000000003,49.78260869565217,4.675106148471617,0.02727651596069336
a_star,674,3.8789830000000003,49.78260869565217,4.675106148471617,0.02330780029296875
dijkstra,1471,3.307565000000001,50.0,3.9690780000000014,0.02908778190612793
a_star,559,3.2154269999999996,40.0,4.823140499999999,0.02193307876586914
dijkstra,2,0.049918000000000004,40.0,0.074877,0.015445709228515625
a_star,2,0.049918000000000004,40.0,0.074877,0.014868736267089844
dijkstra,3241,9.953160000000002,45.64356435643565,13.083763470715837,0.04699969291687012
a_star,2698,9.742316,45.0,12.989754666666668,0.046251535415649414
dijkstra,1954,3.48348,42.97872340425532,4.8630760396039605,0.034455060958862305
a_star,390,3.431422,40.45454545454545,5.089300044943821,0.019906044006347656
dijkstra,958,2.49655,40.0,3.744825,0.02485036849975586
a_star,448,2.49655,40.0,3.744825,0.01998758316040039
dijkstra,2796,6.439995,47.86516853932584,8.072669788732394,0.04176163673400879
a_star,1292,6.439995,47.86516853932584,8.072669788732394,0.030759096145629883
dijkstra,2593,7.501049999999999,50.0,9.001259999999998,0.03938937187194824
a_star,564,7.501049999999999,50.0,9.001259999999998,0.021670103073120117
dijkstra,499,1.244802,40.0,1.867203,0.019507169723510742
a_star,96,1.1565830000000001,38.23529411764706,1.8149456307692309,0.017904996871948242
dijkstra,1963,3.543435000000001,40.0,5.315152500000002,0.03380990028381348
a_star,130,3.543435000000001,40.0,5.315152500000002,0.016573190689086914
dijkstra,2540,8.375882999999998,40.0,12.563824499999997,0.04064369201660156
a_star,644,8.375882999999998,40.0,12.563824499999997,0.023222923278808594
dijkstra,178,0.8724569999999999,40.0,1.3086855,0.016463518142700195
a_star,20,0.8724569999999999,40.0,1.3086855,0.014780998229980469
dijkstra,2862,4.486271999999999,40.0,6.7294079999999985,0.04286813735961914
a_star,1029,4.486271999999999,40.0,6.7294079999999985,0.024988889694213867
